B [T] delta f transversal 3.7 GHZ delta f longitudinal 3.7 GHZ delta f transversal 4.4 GHZ delta f longitudinal 4.4 GHZ
0.175003031 -26000000 -12000000 -27833333 -13416666
0.176039267 -26850000 -12250000 -26833333 -13276666
0.176961319 -27200000 -12600000 -27944444 -13743333
0.177973001 -27050000 -12650000 -27944444 -13813333
0.17902882 -27700000 -12700000 -27833333 -13416666
0.17996202 -27700000 -12700000 -27888889 -13766666
0.180983192 -27900000 -13000000 -28944444 -13976666
0.181972127 -28500000 -13000000 -29333333 -14326666
0.182957899 -28850000 -13000000 -29388889 -14560000
0.183992327 -28900000 -13150000 -29777778 -14186666
0.185030672 -28850000 -13450000 -29444444 -14350000
0.185971253 -29350000 -13150000 -29722222 -14443333
0.187036261 -29800000 -13150000 -30166666 -14583333
0.187980758 -30150000 -13200000 -30611111 -14560000
0.188988071 -30150000 -13200000 -30944444 -14816666
0.19003455 -30400000 -13900000 -29833333 -14816666
0.191025294 -31050000 -13950000 -31500000 -15423333
0.191980035 -31250000 -13950000 -31722222 -15376666
0.192965505 -31850000 -14000000 -31555555 -15820000
0.193958056 -31850000 -13900000 -31111111 -15936666
0.19503632 -31400000 -14000000 -32500000 -15960000
0.195965754 -31850000 -13950000 -33000000 -15983333
0.196985118 -32400000 -14350000 -33000000 -15936666
0.197964714 -32900000 -14000000 -33000000 -16660000
0.199002155 -33050000 -14550000 -33000000 -16496666
0.200009016 -33050000 -14500000 -34111111 -16496666
0.200983189 -33900000 -14950000 -34388889 -16613333
0.202038857 -34300000 -14950000 -34388889 -16613333
0.203011825 -34350000 -15000000 -35333333 -17056666
0.204010854 -34400000 -14850000 -35277778 -17523333
0.204961527 -34450000 -15300000 -35444444 -17593333
0.2059711 -35450000 -15050000 -35833333 -17523333
0.206985494 -35300000 -15300000 -37000000 -17523333
0.208042969 -35500000 -15350000 -36222222 -17920000
0.209019703 -36050000 -15350000 -36222222 -17966666
0.210011953 -35500000 -15350000 -36833333 -18106666
0.21102032 -36000000 -15400000 -36777778 -18083333
0.212033659 -36550000 -15850000 -37333333 -18036666
0.21303088 -36650000 -15950000 -37944444 -18246666
0.213986073 -37450000 -16150000 -38111111 -18736666
0.214991428 -37750000 -16000000 -37333333 -18783333
0.216027814 -37600000 -16450000 -38000000 -19063333
0.217031663 -38350000 -15950000 -38055555 -19366666
0.21799273 -38350000 -16300000 -39722222 -19296666
0.218998688 -38050000 -16600000 -39555555 -19296666
0.2200292 -38400000 -16450000 -39333333 -19460000
0.220993882 -38400000 -16450000 -39333333 -19856666
0.221965796 -39600000 -16550000 -40277778 -19786666
0.223037733 -40050000 -17050000 -40888889 -20323333
0.223997897 -40050000 -17050000 -40944444 -20300000
0.225038049 -40800000 -17050000 -40888889 -20556666
0.225973056 -40600000 -17050000 -41722222 -20673333
0.22703475 -40900000 -17250000 -42277778 -20580000
0.228002445 -42150000 -17200000 -42277778 -21070000
0.228974359 -41950000 -17200000 -43333333 -21093333
0.22998122 -41950000 -17700000 -43333333 -21070000
0.230960365 -41950000 -17750000 -43777778 -21163333
0.231963159 -42100000 -17750000 -43444444 -21560000
0.233005721 -43400000 -18100000 -43555555 -21606666
0.233988782 -43400000 -18100000 -44500000 -21840000
0.235011008 -43400000 -18100000 -45166666 -22190000
0.23602028 -43850000 -18100000 -45388889 -22353333
0.236988277 -44050000 -18100000 -45388889 -22773333
0.23803807 -44400000 -18200000 -44944444 -22400000
0.23896901 -44900000 -18550000 -45500000 -22890000
0.239977981 -45750000 -18650000 -45666666 -23030000
0.241035004 -45550000 -18850000 -46388889 -23426666
0.242037949 -45750000 -19050000 -48333333 -23426666
0.242999619 -46150000 -19050000 -48722222 -23473333
0.24403224 -45600000 -19300000 -48222222 -23450000
0.245000237 -45750000 -19050000 -48333333 -23916666
0.24598149 -47100000 -19400000 -48222222 -24150000
0.247034446 -47950000 -19450000 -48833333 -24663333
0.248033475 -47850000 -19750000 -48333333 -24266666
0.249006141 -47950000 -19750000 -48833333 -24663333
0.250033038 -48500000 -20100000 -50666666 -24663333
0.250976782 -48350000 -20100000 -50277778 -24850000
0.252021453 -49100000 -20100000 -50833333 -25830000
0.252961884 -49850000 -20100000 -50833333 -25620000
0.253969046 -49700000 -20200000 -51222222 -25550000
0.25496461 -49850000 -20300000 -52000000 -26040000
0.255975087 -51050000 -20600000 -52111111 -26063333
0.257021716 -51050000 -20750000 -52222222 -26086666
0.258039273 -51650000 -20650000 -52944444 -26600000
0.259018718 -52200000 -20750000 -52111111 -26786666
0.260034919 -52150000 -21100000 -54666666 -26950000
0.261039973  -20750000  -27183333
0.262005409  -20750000  -27183333
0.262997056  -21350000  -27416666
0.26402576  -21350000  -27976666
0.26497086  -21750000  -28070000
0.265968533  -21750000  -28163333
0.266967109  -21750000  -28186666
0.267967493  -21750000  -28070000
0.269018341  -21800000  -28816666
0.26999643  -22150000  -29050000
0.270964126  -21750000  -29306666
0.272041486  -22300000  -29726666
0.272982519  -22400000  -29726666
0.273997515  -22300000  -29936666
0.275006334  -22300000  -30380000
0.27597629  -22800000  -30450000
0.277035121  -22950000  -30520000
0.278026015  -23100000  -30870000
0.278963432  -23200000  -30683333
0.279961557  -23400000  -31360000
0.280983633  -23400000  -31383333
0.282035083  -23600000  -31570000
0.282960449  -23750000  -31966666
0.284030729  -23850000  -32176666
0.284965435  -23850000  -32223333
0.286005286  -23850000  -32223333
0.287032032  -23850000  -32806666
0.28796252  -24500000  -32666666
0.28902331  -24250000  -33156666
0.290040414  -24750000  -33623333
0.290960509  -24650000  -33623333
0.291997498  -24650000  -33763333
0.29304006  -25300000  -34183333
0.293962564  -24800000  -33670000
0.294962497  -25100000  -34510000
0.295965441  -25400000  -34370000
0.297009962  -25500000  -34370000
0.298027218  -25700000  -34720000
0.298973673  -25800000  -34650000
0.299969538  -25700000  -34813333
0.301031232  -25800000  
0.30202785  -25800000  
0.302982289  -26200000  
0.303964296  -26700000  
0.305039697  -26700000  
0.306037671  -26700000  
0.307033687  -26700000  
0.307975924  -26700000  
0.308985799  -26750000  
0.309983471  -27300000  
0.311030704  -27300000  
0.311996893  -27300000  
0.31300511  -27700000  
0.314017093  -28050000  
0.315034499  -28100000  
0.315961221  -28250000  
0.316991733  -28250000  
0.318030228  -28050000  
0.319006209  -28750000  
0.320000116  -28700000  
0.320964347  -28650000  
0.321986121  -28700000  
0.322984095  -29050000  
0.323970771  -29100000  
0.325031862  -29450000  
0.325961145  -29500000  
0.327013951  -29650000  
0.327965679  -29650000  
0.329021196  -30050000  
0.329966748  -30150000  
0.3310304  -30500000  
0.331972487  -30500000  
0.332968202  -30500000  
0.333980787  -30500000  
0.335027568  -31050000  
0.336030362  -30900000  
0.336982391  -31050000  
0.337969368  -31000000  
0.338982858  -31550000  
0.339981585  -31650000  
0.340972629  -31550000  
0.341979039  -32100000  
0.343000814  -31750000  
0.343978451  -32250000  
0.345037283  -32500000  
0.34597003  -32550000  
0.347025246  -32500000  
0.347964622  -32600000  
0.349005829  -32950000  
0.349975182  -32950000  
0.350984604  -33400000  
0.352030179  -33650000  
0.352980702  -33400000  
0.353992685  -33750000  
0.354998643  -33800000  
0.355991345  -33700000  
0.357036317  -34300000  
0.358016365  -34650000  
0.359020666  -34650000  
0.359960795  -34700000  
0.360979105  -34800000  
0.361963069  -35200000  
0.363010753  -35250000  
0.363961578  -35300000  
0.365008659  -35600000  
0.365990364  -35700000  
0.367022683  -36100000  
0.367981491  -35700000  
0.369003718  -35950000  
0.369963882  -36400000  
0.370990778  -36400000  
0.371966608  -36550000  
0.372987328  -36850000  
0.374018593  -36850000  
0.375042024  -37250000  
0.37601439  -37150000  
0.376966871  -37300000  
0.378033084  -37700000  
0.379030003  -37700000  
0.379983689  -38000000  
0.381031223  -38000000  
0.381969544  -38150000  
0.382963752  -38350000  
0.384023487  -38600000  
0.385028843  -38600000  
0.38598991  -38800000  
0.386964987  -39300000  
